         sim	        time	        step	          pH	          pe	         Alk	      charge	     pct_err	          Ca	          Mg	          Na	          Cl	          Fe	        S(6)	       S(-2)	           C	  Pyrrhotite	d_Pyrrhotite	     Calcite	   d_Calcite	k_Quartz(alpha)	dk_Quartz(alpha)	 k_Kaolinite	dk_Kaolinite	k_Chamosite(Daphnite)	dk_Chamosite(Daphnite)	  k_Siderite	 dk_Siderite	
           1	      950400	         264	     6.74654	    -2.97566	   0.0210894	 2.12462e-10	  1.9069e-08	  6.3609e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  5.8242e-05	  7.6408e-02	  1.3949e-05	  2.5109e-02	  3.1436e-03	  3.1436e-03	  1.0147e-01	  1.4704e-03	  1.0000e+00	 -1.1628e-06	  1.0002e-01	  2.2117e-05	  9.9978e-02	 -2.2317e-05	  9.6910e-02	 -3.0902e-03	
           1	      954000	         265	     6.74654	    -2.97573	   0.0210895	 2.11498e-10	 1.89824e-08	  6.3610e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  5.8159e-05	  7.6408e-02	  1.3969e-05	  2.5109e-02	  3.1435e-03	  3.1435e-03	  1.0147e-01	  1.4702e-03	  1.0000e+00	 -1.1676e-06	  1.0002e-01	  2.2089e-05	  9.9978e-02	 -2.2291e-05	  9.6910e-02	 -3.0902e-03	
           1	      957600	         266	     6.74665	    -2.97466	   0.0210889	 2.12044e-10	 1.90315e-08	  6.3595e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  5.9437e-05	  7.6408e-02	  1.3664e-05	  2.5108e-02	  3.1438e-03	  3.1438e-03	  1.0147e-01	  1.4717e-03	  1.0000e+00	 -1.1650e-06	  1.0002e-01	  2.2432e-05	  9.9977e-02	 -2.2609e-05	  9.6910e-02	 -3.0902e-03	
           1	      961200	         267	     6.74661	    -2.97513	   0.0210893	 2.11916e-10	   1.902e-08	  6.3601e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  5.8883e-05	  7.6408e-02	  1.3794e-05	  2.5108e-02	  3.1437e-03	  3.1437e-03	  1.0147e-01	  1.4712e-03	  1.0000e+00	 -1.1748e-06	  1.0002e-01	  2.2291e-05	  9.9977e-02	 -2.2524e-05	  9.6910e-02	 -3.0899e-03	
           1	      964800	         268	     6.74668	    -2.97443	   0.0210884	 2.11322e-10	 1.89667e-08	  6.3591e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  5.9721e-05	  7.6408e-02	  1.3598e-05	  2.5107e-02	  3.1439e-03	  3.1439e-03	  1.0147e-01	  1.4721e-03	  1.0000e+00	 -1.1800e-06	  1.0002e-01	  2.2564e-05	  9.9977e-02	 -2.2694e-05	  9.6910e-02	 -3.0901e-03	
           1	      968400	         269	     6.74667	    -2.97437	   0.0210892	 2.11947e-10	 1.90228e-08	  6.3592e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  5.9776e-05	  7.6408e-02	  1.3585e-05	  2.5108e-02	  3.1439e-03	  3.1439e-03	  1.0147e-01	  1.4720e-03	  1.0000e+00	 -1.1829e-06	  1.0002e-01	  2.2444e-05	  9.9977e-02	 -2.2670e-05	  9.6910e-02	 -3.0903e-03	
           1	      972000	         270	     6.74662	    -2.97492	   0.0210893	 2.12214e-10	 1.90467e-08	  6.3599e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  5.9118e-05	  7.6408e-02	  1.3739e-05	  2.5108e-02	  3.1438e-03	  3.1438e-03	  1.0147e-01	  1.4713e-03	  1.0000e+00	 -1.1870e-06	  1.0002e-01	  2.2309e-05	  9.9977e-02	 -2.2525e-05	  9.6910e-02	 -3.0902e-03	
           1	      975600	         271	     6.74671	    -2.97407	   0.0210889	 2.11198e-10	 1.89555e-08	  6.3587e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  6.0156e-05	  7.6408e-02	  1.3498e-05	  2.5107e-02	  3.1440e-03	  3.1440e-03	  1.0147e-01	  1.4726e-03	  1.0000e+00	 -1.1879e-06	  1.0002e-01	  2.2576e-05	  9.9977e-02	 -2.2794e-05	  9.6910e-02	 -3.0901e-03	
           1	      979200	         272	     6.74665	    -2.97464	   0.0210891	 2.12077e-10	 1.90344e-08	  6.3594e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  5.9460e-05	  7.6408e-02	  1.3659e-05	  2.5108e-02	  3.1438e-03	  3.1438e-03	  1.0147e-01	  1.4718e-03	  1.0000e+00	 -1.1895e-06	  1.0002e-01	  2.2413e-05	  9.9977e-02	 -2.2629e-05	  9.6910e-02	 -3.0901e-03	
           1	      982800	         273	     6.74672	    -2.97381	   0.0210891	 2.12508e-10	 1.90731e-08	  6.3584e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  6.0457e-05	  7.6408e-02	  1.3430e-05	  2.5107e-02	  3.1441e-03	  3.1441e-03	  1.0147e-01	  1.4728e-03	  1.0000e+00	 -1.1992e-06	  1.0002e-01	  2.2591e-05	  9.9977e-02	 -2.2815e-05	  9.6910e-02	 -3.0904e-03	
           1	      986400	         274	     6.74669	    -2.97433	   0.0210886	 2.13045e-10	 1.91213e-08	  6.3589e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  5.9847e-05	  7.6408e-02	  1.3568e-05	  2.5107e-02	  3.1439e-03	  3.1439e-03	  1.0147e-01	  1.4723e-03	  1.0000e+00	 -1.1981e-06	  1.0002e-01	  2.2572e-05	  9.9977e-02	 -2.2756e-05	  9.6910e-02	 -3.0899e-03	
           1	      990000	         275	     6.74675	    -2.97366	   0.0210887	 2.12613e-10	 1.90825e-08	  6.3581e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  6.0658e-05	  7.6408e-02	  1.3384e-05	  2.5107e-02	  3.1441e-03	  3.1441e-03	  1.0147e-01	  1.4731e-03	  1.0000e+00	 -1.2012e-06	  1.0002e-01	  2.2707e-05	  9.9977e-02	 -2.2905e-05	  9.6910e-02	 -3.0902e-03	
           1	      993600	         276	     6.74671	    -2.97419	   0.0210884	 2.12947e-10	 1.91126e-08	  6.3587e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  6.0025e-05	  7.6408e-02	  1.3527e-05	  2.5107e-02	  3.1440e-03	  3.1440e-03	  1.0147e-01	  1.4725e-03	  1.0000e+00	 -1.2071e-06	  1.0002e-01	  2.2635e-05	  9.9977e-02	 -2.2786e-05	  9.6910e-02	 -3.0900e-03	
           1	      997200	         277	      6.7467	    -2.97411	   0.0210889	  2.1224e-10	 1.90491e-08	  6.3587e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  6.0103e-05	  7.6408e-02	  1.3510e-05	  2.5107e-02	  3.1440e-03	  3.1440e-03	  1.0147e-01	  1.4725e-03	  1.0000e+00	 -1.2100e-06	  1.0002e-01	  2.2574e-05	  9.9977e-02	 -2.2780e-05	  9.6910e-02	 -3.0901e-03	
           1	  1.0008e+06	         278	     6.74673	    -2.97386	   0.0210888	 2.12571e-10	 1.90789e-08	  6.3583e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  6.0419e-05	  7.6408e-02	  1.3438e-05	  2.5107e-02	  3.1441e-03	  3.1441e-03	  1.0147e-01	  1.4729e-03	  1.0000e+00	 -1.2150e-06	  1.0002e-01	  2.2653e-05	  9.9977e-02	 -2.2863e-05	  9.6910e-02	 -3.0901e-03	
           1	  1.0044e+06	         279	     6.74672	    -2.97391	    0.021089	 2.12803e-10	 1.90996e-08	  6.3584e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  6.0350e-05	  7.6408e-02	  1.3454e-05	  2.5107e-02	  3.1440e-03	  3.1440e-03	  1.0147e-01	  1.4728e-03	  1.0000e+00	 -1.2180e-06	  1.0002e-01	  2.2605e-05	  9.9977e-02	 -2.2845e-05	  9.6910e-02	 -3.0901e-03	
           1	   1.008e+06	         280	     6.74687	    -2.97274	   0.0210879	 2.12146e-10	 1.90407e-08	  6.3566e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  6.1834e-05	  7.6408e-02	  1.3125e-05	  2.5105e-02	  3.1444e-03	  3.1444e-03	  1.0147e-01	  1.4746e-03	  1.0000e+00	 -1.2232e-06	  1.0002e-01	  2.3083e-05	  9.9977e-02	 -2.3268e-05	  9.6910e-02	 -3.0898e-03	
           1	  1.0116e+06	         281	     6.74683	    -2.97296	   0.0210885	 2.12815e-10	 1.91007e-08	  6.3571e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  6.1538e-05	  7.6408e-02	  1.3189e-05	  2.5105e-02	  3.1443e-03	  3.1443e-03	  1.0147e-01	  1.4742e-03	  1.0000e+00	 -1.2257e-06	  1.0002e-01	  2.2922e-05	  9.9977e-02	 -2.3143e-05	  9.6910e-02	 -3.0901e-03	
           1	  1.0152e+06	         282	      6.7468	     -2.9733	    0.021088	 2.12568e-10	 1.90786e-08	  6.3575e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  6.1117e-05	  7.6408e-02	  1.3282e-05	  2.5106e-02	  3.1442e-03	  3.1442e-03	  1.0147e-01	  1.4737e-03	  1.0000e+00	 -1.2304e-06	  1.0002e-01	  2.2906e-05	  9.9977e-02	 -2.3038e-05	  9.6910e-02	 -3.0901e-03	
           1	  1.0188e+06	         283	     6.74675	    -2.97374	   0.0210884	  2.1261e-10	 1.90823e-08	  6.3581e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  6.0571e-05	  7.6408e-02	  1.3403e-05	  2.5106e-02	  3.1441e-03	  3.1441e-03	  1.0147e-01	  1.4731e-03	  1.0000e+00	 -1.2344e-06	  1.0002e-01	  2.2730e-05	  9.9977e-02	 -2.2904e-05	  9.6910e-02	 -3.0901e-03	
           1	  1.0224e+06	         284	     6.74691	    -2.97235	   0.0210875	 2.13635e-10	 1.91743e-08	  6.3560e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  6.2328e-05	  7.6408e-02	  1.3019e-05	  2.5104e-02	  3.1445e-03	  3.1445e-03	  1.0148e-01	  1.4752e-03	  1.0000e+00	 -1.2397e-06	  1.0002e-01	  2.3236e-05	  9.9977e-02	 -2.3369e-05	  9.6910e-02	 -3.0899e-03	
           1	   1.026e+06	         285	     6.74689	    -2.97241	   0.0210881	 2.12813e-10	 1.91006e-08	  6.3562e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  6.2227e-05	  7.6408e-02	  1.3041e-05	  2.5105e-02	  3.1445e-03	  3.1445e-03	  1.0147e-01	  1.4750e-03	  1.0000e+00	 -1.2414e-06	  1.0002e-01	  2.3115e-05	  9.9977e-02	 -2.3315e-05	  9.6910e-02	 -3.0901e-03	
           1	  1.0296e+06	         286	     6.74689	    -2.97236	   0.0210882	 2.12813e-10	 1.91006e-08	  6.3562e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  6.2300e-05	  7.6408e-02	  1.3025e-05	  2.5104e-02	  3.1445e-03	  3.1445e-03	  1.0148e-01	  1.4751e-03	  1.0000e+00	 -1.2455e-06	  1.0002e-01	  2.3121e-05	  9.9977e-02	 -2.3335e-05	  9.6910e-02	 -3.0900e-03	
           1	  1.0332e+06	         287	     6.74691	    -2.97228	   0.0210877	 2.12815e-10	 1.91007e-08	  6.3560e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  6.2398e-05	  7.6408e-02	  1.3004e-05	  2.5104e-02	  3.1445e-03	  3.1445e-03	  1.0148e-01	  1.4752e-03	  1.0000e+00	 -1.2496e-06	  1.0002e-01	  2.3209e-05	  9.9977e-02	 -2.3360e-05	  9.6910e-02	 -3.0900e-03	
           1	  1.0368e+06	         288	     6.74693	     -2.9721	   0.0210875	  2.1282e-10	 1.91012e-08	  6.3557e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  6.2639e-05	  7.6408e-02	  1.2953e-05	  2.5104e-02	  3.1445e-03	  3.1445e-03	  1.0148e-01	  1.4755e-03	  1.0000e+00	 -1.2537e-06	  1.0002e-01	  2.3286e-05	  9.9977e-02	 -2.3421e-05	  9.6910e-02	 -3.0900e-03	
           1	  1.0404e+06	         289	     6.74688	    -2.97248	   0.0210882	 2.12731e-10	 1.90932e-08	  6.3563e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  6.2150e-05	  7.6408e-02	  1.3057e-05	  2.5105e-02	  3.1444e-03	  3.1444e-03	  1.0147e-01	  1.4749e-03	  1.0000e+00	 -1.2579e-06	  1.0002e-01	  2.3084e-05	  9.9977e-02	 -2.3297e-05	  9.6910e-02	 -3.0901e-03	
           1	   1.044e+06	         290	     6.74697	    -2.97176	   0.0210873	  2.1261e-10	 1.90823e-08	  6.3552e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  6.3076e-05	  7.6408e-02	  1.2862e-05	  2.5103e-02	  3.1446e-03	  3.1446e-03	  1.0148e-01	  1.4760e-03	  1.0000e+00	 -1.2620e-06	  1.0002e-01	  2.3392e-05	  9.9976e-02	 -2.3524e-05	  9.6910e-02	 -3.0900e-03	
           1	  1.0476e+06	         291	     6.74693	    -2.97209	   0.0210877	 2.12741e-10	 1.90941e-08	  6.3557e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  6.2642e-05	  7.6408e-02	  1.2953e-05	  2.5104e-02	  3.1445e-03	  3.1445e-03	  1.0148e-01	  1.4755e-03	  1.0000e+00	 -1.2661e-06	  1.0002e-01	  2.3257e-05	  9.9977e-02	 -2.3421e-05	  9.6910e-02	 -3.0900e-03	
           1	  1.0512e+06	         292	     6.74694	    -2.97197	   0.0210878	 2.12609e-10	 1.90822e-08	  6.3556e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  6.2798e-05	  7.6408e-02	  1.2920e-05	  2.5104e-02	  3.1446e-03	  3.1446e-03	  1.0148e-01	  1.4757e-03	  1.0000e+00	 -1.2701e-06	  1.0002e-01	  2.3269e-05	  9.9977e-02	 -2.3461e-05	  9.6910e-02	 -3.0900e-03	
           1	  1.0548e+06	         293	     6.74694	    -2.97192	   0.0210879	 2.12709e-10	 1.90912e-08	  6.3555e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  6.2866e-05	  7.6408e-02	  1.2906e-05	  2.5104e-02	  3.1446e-03	  3.1446e-03	  1.0148e-01	  1.4757e-03	  1.0000e+00	 -1.2742e-06	  1.0002e-01	  2.3279e-05	  9.9977e-02	 -2.3480e-05	  9.6910e-02	 -3.0900e-03	
           1	  1.0584e+06	         294	     6.74701	    -2.97132	   0.0210873	 2.12609e-10	 1.90822e-08	  6.3545e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  6.3644e-05	  7.6408e-02	  1.2745e-05	  2.5103e-02	  3.1448e-03	  3.1448e-03	  1.0148e-01	  1.4767e-03	  1.0000e+00	 -1.2783e-06	  1.0002e-01	  2.3512e-05	  9.9976e-02	 -2.3671e-05	  9.6910e-02	 -3.0900e-03	
           1	   1.062e+06	         295	     6.74703	    -2.97121	   0.0210874	  2.1261e-10	 1.90823e-08	  6.3544e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  6.3785e-05	  7.6408e-02	  1.2716e-05	  2.5103e-02	  3.1448e-03	  3.1448e-03	  1.0148e-01	  1.4768e-03	  1.0000e+00	 -1.2824e-06	  1.0002e-01	  2.3536e-05	  9.9976e-02	 -2.3708e-05	  9.6910e-02	 -3.0900e-03	
           1	  1.0656e+06	         296	     6.74706	    -2.97091	    0.021087	 2.12608e-10	 1.90822e-08	  6.3539e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  6.4180e-05	  7.6408e-02	  1.2636e-05	  2.5102e-02	  3.1449e-03	  3.1449e-03	  1.0148e-01	  1.4773e-03	  1.0000e+00	 -1.2864e-06	  1.0002e-01	  2.3666e-05	  9.9976e-02	 -2.3807e-05	  9.6910e-02	 -3.0899e-03	
           1	  1.0692e+06	         297	     6.74708	    -2.97076	   0.0210872	  2.1261e-10	 1.90823e-08	  6.3537e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  6.4382e-05	  7.6408e-02	  1.2596e-05	  2.5102e-02	  3.1449e-03	  3.1449e-03	  1.0148e-01	  1.4775e-03	  1.0000e+00	 -1.2904e-06	  1.0002e-01	  2.3686e-05	  9.9976e-02	 -2.3859e-05	  9.6910e-02	 -3.0899e-03	
           1	  1.0728e+06	         298	      6.7471	    -2.97057	   0.0210866	 2.12802e-10	 1.90996e-08	  6.3533e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  6.4636e-05	  7.6408e-02	  1.2546e-05	  2.5101e-02	  3.1450e-03	  3.1450e-03	  1.0148e-01	  1.4779e-03	  1.0000e+00	 -1.2945e-06	  1.0002e-01	  2.3812e-05	  9.9976e-02	 -2.3923e-05	  9.6910e-02	 -3.0899e-03	
           1	  1.0764e+06	         299	     6.74704	    -2.97111	   0.0210874	 2.13025e-10	 1.91196e-08	  6.3542e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  6.3922e-05	  7.6408e-02	  1.2688e-05	  2.5102e-02	  3.1448e-03	  3.1448e-03	  1.0148e-01	  1.4770e-03	  1.0000e+00	 -1.2984e-06	  1.0002e-01	  2.3563e-05	  9.9976e-02	 -2.3762e-05	  9.6910e-02	 -3.0899e-03	
           1	    1.08e+06	         300	     6.74707	    -2.97093	   0.0210868	 2.12923e-10	 1.91105e-08	  6.3539e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  6.4163e-05	  7.6408e-02	  1.2639e-05	  2.5102e-02	  3.1449e-03	  3.1449e-03	  1.0148e-01	  1.4773e-03	  1.0000e+00	 -1.3025e-06	  1.0002e-01	  2.3704e-05	  9.9976e-02	 -2.3823e-05	  9.6910e-02	 -3.0899e-03	
           1	  1.0836e+06	         301	      6.7471	    -2.97076	   0.0210866	 2.12279e-10	 1.90526e-08	  6.3535e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  6.4404e-05	  7.6408e-02	  1.2591e-05	  2.5101e-02	  3.1449e-03	  3.1449e-03	  1.0148e-01	  1.4777e-03	  1.0000e+00	 -1.3130e-06	  1.0002e-01	  2.3797e-05	  9.9976e-02	 -2.3944e-05	  9.6910e-02	 -3.0895e-03	
           1	  1.0872e+06	         302	     6.74708	    -2.97079	   0.0210872	 2.11885e-10	 1.90173e-08	  6.3537e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  6.4347e-05	  7.6408e-02	  1.2603e-05	  2.5102e-02	  3.1449e-03	  3.1449e-03	  1.0148e-01	  1.4775e-03	  1.0000e+00	 -1.3162e-06	  1.0002e-01	  2.3692e-05	  9.9976e-02	 -2.3890e-05	  9.6910e-02	 -3.0897e-03	
           1	  1.0908e+06	         303	     6.74711	    -2.97046	    0.021087	 2.12181e-10	 1.90439e-08	  6.3532e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  6.4774e-05	  7.6408e-02	  1.2518e-05	  2.5101e-02	  3.1450e-03	  3.1450e-03	  1.0148e-01	  1.4780e-03	  1.0000e+00	 -1.3204e-06	  1.0002e-01	  2.3794e-05	  9.9976e-02	 -2.3953e-05	  9.6910e-02	 -3.0899e-03	
           1	  1.0944e+06	         304	     6.74714	    -2.97038	   0.0210867	 2.12165e-10	 1.90425e-08	  6.3529e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  6.4907e-05	  7.6408e-02	  1.2492e-05	  2.5101e-02	  3.1450e-03	  3.1450e-03	  1.0148e-01	  1.4783e-03	  1.0000e+00	 -1.3250e-06	  1.0002e-01	  2.3889e-05	  9.9976e-02	 -2.4057e-05	  9.6910e-02	 -3.0896e-03	
           1	   1.098e+06	         305	     6.74715	    -2.97012	   0.0210871	 2.12624e-10	 1.90836e-08	  6.3528e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  6.5230e-05	  7.6408e-02	  1.2429e-05	  2.5101e-02	  3.1451e-03	  3.1451e-03	  1.0148e-01	  1.4785e-03	  1.0000e+00	 -1.3293e-06	  1.0002e-01	  2.3866e-05	  9.9976e-02	 -2.4050e-05	  9.6910e-02	 -3.0900e-03	
           1	  1.1016e+06	         306	     6.74724	    -2.96958	   0.0210859	 2.12014e-10	 1.90289e-08	  6.3516e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  6.5987e-05	  7.6408e-02	  1.2283e-05	  2.5099e-02	  3.1452e-03	  3.1452e-03	  1.0148e-01	  1.4796e-03	  1.0000e+00	 -1.3333e-06	  1.0002e-01	  2.4212e-05	  9.9976e-02	 -2.4321e-05	  9.6910e-02	 -3.0895e-03	
           1	  1.1052e+06	         307	     6.74724	     -2.9696	    0.021086	  2.1173e-10	 1.90034e-08	  6.3516e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  6.5968e-05	  7.6408e-02	  1.2287e-05	  2.5099e-02	  3.1452e-03	  3.1452e-03	  1.0148e-01	  1.4796e-03	  1.0000e+00	 -1.3375e-06	  1.0002e-01	  2.4204e-05	  9.9976e-02	 -2.4338e-05	  9.6911e-02	 -3.0894e-03	
           1	  1.1088e+06	         308	     6.74725	     -2.9695	   0.0210861	 2.11751e-10	 1.90053e-08	  6.3515e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  6.6097e-05	  7.6408e-02	  1.2262e-05	  2.5099e-02	  3.1452e-03	  3.1452e-03	  1.0148e-01	  1.4797e-03	  1.0000e+00	 -1.3415e-06	  1.0002e-01	  2.4218e-05	  9.9976e-02	 -2.4372e-05	  9.6911e-02	 -3.0894e-03	
           1	  1.1124e+06	         309	     6.74721	    -2.96977	   0.0210863	 2.12669e-10	 1.90877e-08	  6.3520e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  6.5730e-05	  7.6408e-02	  1.2332e-05	  2.5100e-02	  3.1452e-03	  3.1452e-03	  1.0148e-01	  1.4793e-03	  1.0000e+00	 -1.3455e-06	  1.0002e-01	  2.4106e-05	  9.9976e-02	 -2.4267e-05	  9.6910e-02	 -3.0895e-03	
           1	   1.116e+06	         310	     6.74721	    -2.96967	   0.0210866	  2.1282e-10	 1.91012e-08	  6.3519e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  6.5846e-05	  7.6408e-02	  1.2310e-05	  2.5100e-02	  3.1452e-03	  3.1452e-03	  1.0148e-01	  1.4793e-03	  1.0000e+00	 -1.3486e-06	  1.0002e-01	  2.4075e-05	  9.9976e-02	 -2.4255e-05	  9.6910e-02	 -3.0897e-03	
           1	  1.1196e+06	         311	     6.74726	    -2.96931	   0.0210862	 2.12675e-10	 1.90883e-08	  6.3513e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  6.6347e-05	  7.6408e-02	  1.2216e-05	  2.5099e-02	  3.1453e-03	  3.1453e-03	  1.0148e-01	  1.4799e-03	  1.0000e+00	 -1.3469e-06	  1.0002e-01	  2.4235e-05	  9.9976e-02	 -2.4374e-05	  9.6910e-02	 -3.0897e-03	
           1	  1.1232e+06	         312	     6.74727	    -2.96921	   0.0210863	 2.12677e-10	 1.90884e-08	  6.3512e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  6.6479e-05	  7.6408e-02	  1.2191e-05	  2.5099e-02	  3.1453e-03	  3.1453e-03	  1.0148e-01	  1.4800e-03	  1.0000e+00	 -1.3508e-06	  1.0002e-01	  2.4244e-05	  9.9976e-02	 -2.4408e-05	  9.6910e-02	 -3.0897e-03	
           1	  1.1268e+06	         313	     6.74727	    -2.96917	    0.021086	 2.12084e-10	 1.90352e-08	  6.3511e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  6.6530e-05	  7.6408e-02	  1.2181e-05	  2.5099e-02	  3.1453e-03	  3.1453e-03	  1.0148e-01	  1.4801e-03	  1.0000e+00	 -1.3553e-06	  1.0002e-01	  2.4299e-05	  9.9976e-02	 -2.4428e-05	  9.6910e-02	 -3.0896e-03	
           1	  1.1304e+06	         314	     6.74733	    -2.96876	   0.0210855	 2.11811e-10	 1.90107e-08	  6.3504e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  6.7113e-05	  7.6408e-02	  1.2073e-05	  2.5098e-02	  3.1454e-03	  3.1454e-03	  1.0148e-01	  1.4809e-03	  1.0000e+00	 -1.3604e-06	  1.0002e-01	  2.4488e-05	  9.9975e-02	 -2.4579e-05	  9.6910e-02	 -3.0896e-03	
           1	   1.134e+06	         315	     6.74736	     -2.9686	   0.0210855	 2.12078e-10	 1.90347e-08	  6.3500e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  6.7342e-05	  7.6408e-02	  1.2031e-05	  2.5098e-02	  3.1455e-03	  3.1455e-03	  1.0148e-01	  1.4812e-03	  1.0000e+00	 -1.3681e-06	  1.0002e-01	  2.4554e-05	  9.9975e-02	 -2.4686e-05	  9.6911e-02	 -3.0893e-03	
           1	  1.1376e+06	         316	     6.74727	    -2.96909	   0.0210861	 2.12623e-10	 1.90836e-08	  6.3511e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  6.6628e-05	  7.6408e-02	  1.2163e-05	  2.5099e-02	  3.1453e-03	  3.1453e-03	  1.0148e-01	  1.4801e-03	  1.0000e+00	 -1.3736e-06	  1.0002e-01	  2.4279e-05	  9.9976e-02	 -2.4405e-05	  9.6910e-02	 -3.0899e-03	
           1	  1.1412e+06	         317	     6.74738	    -2.96835	   0.0210855	  2.1268e-10	 1.90887e-08	  6.3497e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  6.7685e-05	  7.6408e-02	  1.1969e-05	  2.5097e-02	  3.1455e-03	  3.1455e-03	  1.0148e-01	  1.4815e-03	  1.0000e+00	 -1.3718e-06	  1.0002e-01	  2.4618e-05	  9.9975e-02	 -2.4752e-05	  9.6911e-02	 -3.0894e-03	
           1	  1.1448e+06	         318	     6.74732	    -2.96882	   0.0210858	 2.12172e-10	 1.90431e-08	  6.3504e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  6.7034e-05	  7.6408e-02	  1.2088e-05	  2.5098e-02	  3.1454e-03	  3.1454e-03	  1.0148e-01	  1.4808e-03	  1.0000e+00	 -1.3755e-06	  1.0002e-01	  2.4439e-05	  9.9975e-02	 -2.4585e-05	  9.6911e-02	 -3.0895e-03	
           1	  1.1484e+06	         319	     6.74738	     -2.9683	   0.0210855	 2.12851e-10	  1.9104e-08	  6.3496e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  6.7751e-05	  7.6408e-02	  1.1957e-05	  2.5097e-02	  3.1455e-03	  3.1455e-03	  1.0148e-01	  1.4816e-03	  1.0000e+00	 -1.3784e-06	  1.0002e-01	  2.4617e-05	  9.9975e-02	 -2.4743e-05	  9.6910e-02	 -3.0895e-03	
           1	   1.152e+06	         320	     6.74733	    -2.96869	   0.0210859	 2.12702e-10	 1.90907e-08	  6.3503e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  6.7202e-05	  7.6408e-02	  1.2057e-05	  2.5098e-02	  3.1454e-03	  3.1454e-03	  1.0148e-01	  1.4809e-03	  1.0000e+00	 -1.3828e-06	  1.0002e-01	  2.4451e-05	  9.9975e-02	 -2.4605e-05	  9.6910e-02	 -3.0896e-03	
           1	  1.1556e+06	         321	     6.74733	    -2.96875	   0.0210858	 2.13024e-10	 1.91196e-08	  6.3504e-03	  5.1653e-02	  5.0204e-01	  4.4428e-01	  6.7123e-05	  7.6408e-02	  1.2071e-05	  2.5098e-02	  3.1454e-03	  3.1454e-03	  1.0148e-01	  1.4808e-03	  1.0000e+00	 -1.3872e-06	  1.0002e-01	  2.4446e-05	  9.9975e-02	 -2.4580e-05	  9.6910e-02	 -3.0896e-03	
